Regione_ID;Regione;Anno;Categoria_Lavoro;Stipendio_Mensile_Netto;Stipendio_Mensile_Lordo;Stipendio_Annuale_Netto;Stipendio_Annuale_Lordo
3;Calabria;2021;Logistica;1980.84;2773.18;25750.94;36051.31
3;Calabria;2021;Manifattura;1472.89;2062.04;19147.52;26806.53
3;Calabria;2021;Chimica;2263.03;3168.24;29419.36;41187.1
3;Calabria;2021;Energia;2080.52;2912.73;27046.8;37865.52
3;Calabria;2021;Media;1700.72;2381.01;22109.38;30953.13
3;Calabria;2021;Telecomunicazioni;2014.57;2820.39;26189.38;36665.13
3;Calabria;2021;Ricerca;1809.17;2532.84;23519.24;32926.94
3;Calabria;2022;Agricoltura;984.57;1378.4;12799.45;17919.23
3;Calabria;2022;Industria;1698.59;2378.03;22081.72;30914.41
3;Calabria;2022;Servizi;1581.56;2214.19;20560.32;28784.45
3;Calabria;2022;Commercio;1413.44;1978.81;18374.7;25724.58
3;Calabria;2022;Turismo;1323.42;1852.79;17204.46;24086.24
3;Calabria;2022;Sanità;1674.55;2344.38;21769.2;30476.88
3;Calabria;2022;Educazione;1623.15;2272.41;21100.91;29541.28
3;Calabria;2022;Pubblica Amministrazione;2011.01;2815.41;26143.1;36600.34
3;Calabria;2022;Costruzioni;1686.77;2361.47;21927.98;30699.17
3;Calabria;2022;Tecnologia;1958.41;2741.77;25459.3;35643.02
3;Calabria;2022;Finanza;1874.97;2624.96;24374.58;34124.42
3;Calabria;2022;Ingegneria;1971.5;2760.11;25629.55;35881.37
3;Calabria;2022;Marketing;1762.03;2466.84;22906.38;32068.93
3;Calabria;2022;Logistica;1401.79;1962.51;18223.29;25512.6
3;Calabria;2022;Manifattura;1584.19;2217.86;20594.45;28832.22
3;Calabria;2022;Chimica;2179.77;3051.68;28337.0;39671.8
3;Calabria;2022;Energia;1879.59;2631.43;24434.69;34208.56
3;Calabria;2022;Media;1673.64;2343.1;21757.34;30460.27
3;Calabria;2022;Telecomunicazioni;1789.02;2504.63;23257.26;32560.17
3;Calabria;2022;Ricerca;1812.49;2537.49;23562.39;32987.35
3;Calabria;2023;Agricoltura;1439.75;2015.65;18716.74;26203.44
3;Calabria;2023;Industria;1493.89;2091.44;19420.54;27188.76
3;Calabria;2023;Servizi;1651.51;2312.11;21469.58;30057.41
3;Calabria;2023;Commercio;1285.28;1799.4;16708.68;23392.15
3;Calabria;2023;Turismo;1279.63;1791.49;16635.24;23289.33
3;Calabria;2023;Sanità;1986.16;2780.63;25820.09;36148.13
3;Calabria;2023;Educazione;1872.0;2620.8;24335.95;34070.34
3;Calabria;2023;Pubblica Amministrazione;1321.52;1850.13;17179.8;24051.72
3;Calabria;2023;Costruzioni;1588.33;2223.67;20648.33;28907.66
3;Calabria;2023;Tecnologia;1741.46;2438.05;22639.04;31694.65
3;Calabria;2023;Finanza;2014.03;2819.64;26182.37;36655.32
3;Calabria;2023;Ingegneria;1966.34;2752.87;25562.39;35787.34
3;Calabria;2023;Marketing;1698.53;2377.94;22080.87;30913.22
3;Calabria;2023;Logistica;1482.47;2075.46;19272.17;26981.03
3;Calabria;2023;Manifattura;1663.01;2328.21;21619.11;30266.76
3;Calabria;2023;Chimica;2151.1;3011.54;27964.33;39150.06
3;Calabria;2023;Energia;2181.9;3054.67;28364.76;39710.67
3;Calabria;2023;Media;1495.96;2094.35;19447.49;27226.49
3;Calabria;2023;Telecomunicazioni;2033.9;2847.46;26440.74;37017.04
3;Calabria;2023;Ricerca;1859.32;2603.05;24171.2;33839.68
4;Campania;2017;Agricoltura;829.3;1161.02;10780.94;15093.32
4;Campania;2017;Industria;1680.05;2352.07;21840.65;30576.91
4;Campania;2017;Servizi;1413.54;1978.96;18376.02;25726.42
4;Campania;2017;Commercio;1298.74;1818.24;16883.67;23637.13
4;Campania;2017;Turismo;1184.08;1657.71;15393.05;21550.26
4;Campania;2017;Sanità;1970.25;2758.35;25613.28;35858.59
4;Campania;2017;Educazione;1244.94;1742.92;16184.27;22657.98
4;Campania;2017;Pubblica Amministrazione;1637.66;2292.72;21289.56;29805.39
4;Campania;2017;Costruzioni;1701.64;2382.29;22121.28;30969.8
4;Campania;2017;Tecnologia;2223.42;3112.79;28904.51;40466.32
4;Campania;2017;Finanza;2451.68;3432.35;31871.85;44620.59
4;Campania;2017;Ingegneria;2184.19;3057.87;28394.48;39752.27
4;Campania;2017;Marketing;2147.15;3006.01;27912.94;39078.12
4;Campania;2017;Logistica;1495.78;2094.09;19445.11;27223.16
4;Campania;2017;Manifattura;1814.62;2540.46;23590.01;33026.01
4;Campania;2017;Chimica;1710.71;2394.99;22239.21;31134.9
4;Campania;2017;Energia;1954.26;2735.97;25405.43;35567.61
4;Campania;2017;Media;1740.35;2436.49;22624.58;31674.41
4;Campania;2017;Telecomunicazioni;1989.93;2785.9;25869.12;36216.76
4;Campania;2017;Ricerca;2443.54;3420.96;31766.02;44472.43
4;Campania;2018;Agricoltura;1085.61;1519.85;14112.93;19758.1
4;Campania;2018;Industria;1620.25;2268.35;21063.22;29488.51
4;Campania;2018;Servizi;1666.61;2333.25;21665.94;30332.31
4;Campania;2018;Commercio;1315.52;1841.73;17101.8;23942.52
4;Campania;2018;Turismo;1377.75;1928.85;17910.71;25075.0
4;Campania;2018;Sanità;1969.44;2757.22;25602.72;35843.8
4;Campania;2018;Educazione;1444.95;2022.93;18784.34;26298.08
4;Campania;2018;Pubblica Amministrazione;1394.18;1951.85;18124.28;25374.0
4;Campania;2018;Costruzioni;1465.37;2051.52;19049.82;26669.75
4;Campania;2018;Tecnologia;2062.49;2887.49;26812.39;37537.34
4;Campania;2018;Finanza;2115.42;2961.59;27500.52;38500.72
4;Campania;2018;Ingegneria;1732.65;2425.71;22524.42;31534.19
4;Campania;2018;Marketing;2329.87;3261.82;30288.37;42403.72
4;Campania;2018;Logistica;1611.22;2255.71;20945.85;29324.19
4;Campania;2018;Manifattura;1510.26;2114.37;19633.41;27486.77
4;Campania;2018;Chimica;1726.17;2416.63;22440.17;31416.23
4;Campania;2018;Energia;1919.66;2687.53;24955.64;34937.9
4;Campania;2018;Media;1968.41;2755.78;25589.37;35825.12
4;Campania;2018;Telecomunicazioni;1986.92;2781.68;25829.92;36161.89
4;Campania;2018;Ricerca;1969.79;2757.7;25607.26;35850.16
4;Campania;2019;Agricoltura;1121.24;1569.74;14576.17;20406.63
4;Campania;2019;Industria;1852.64;2593.7;24084.34;33718.07
4;Campania;2019;Servizi;1313.68;1839.16;17077.87;23909.02
4;Campania;2019;Commercio;1536.88;2151.63;19979.38;27971.13
4;Campania;2019;Turismo;1208.33;1691.66;15708.24;21991.53
4;Campania;2019;Sanità;1935.85;2710.2;25166.11;35232.56
4;Campania;2019;Educazione;1535.06;2149.09;19955.84;27938.17
4;Campania;2019;Pubblica Amministrazione;1658.45;2321.83;21559.84;30183.78
4;Campania;2019;Costruzioni;1431.93;2004.7;18615.06;26061.09
4;Campania;2019;Tecnologia;2170.79;3039.1;28220.23;39508.32
4;Campania;2019;Finanza;2184.41;3058.17;28397.34;39756.27
4;Campania;2019;Ingegneria;1869.52;2617.33;24303.81;34025.34
4;Campania;2019;Marketing;1840.31;2576.44;23924.05;33493.67
4;Campania;2019;Logistica;1538.96;2154.54;20006.46;28009.04
4;Campania;2019;Manifattura;1373.42;1922.78;17854.42;24996.18
4;Campania;2019;Chimica;2306.78;3229.49;29988.1;41983.34
4;Campania;2019;Energia;1989.44;2785.22;25862.72;36207.81
4;Campania;2019;Media;1728.82;2420.34;22474.62;31464.46
4;Campania;2019;Telecomunicazioni;1696.09;2374.52;22049.15;30868.81
4;Campania;2019;Ricerca;1921.98;2690.77;24985.69;34979.96
4;Campania;2020;Agricoltura;1196.62;1675.26;15556.02;21778.42
4;Campania;2020;Industria;1701.5;2382.1;22119.54;30967.36
4;Campania;2020;Servizi;1381.18;1933.65;17955.33;25137.46
4;Campania;2020;Commercio;1311.44;1836.02;17048.75;23868.25
4;Campania;2020;Turismo;1392.33;1949.26;18100.27;25340.38
4;Campania;2020;Sanità;1806.35;2528.89;23482.54;32875.56
4;Campania;2020;Educazione;1491.24;2087.73;19386.11;27140.55
4;Campania;2020;Pubblica Amministrazione;1578.04;2209.26;20514.58;28720.41
4;Campania;2020;Costruzioni;1589.35;2225.09;20661.56;28926.18
4;Campania;2020;Tecnologia;2326.77;3257.48;30248.06;42347.29
4;Campania;2020;Finanza;2171.06;3039.49;28223.83;39513.36
4;Campania;2020;Ingegneria;2019.35;2827.09;26251.56;36752.18
4;Campania;2020;Marketing;2139.34;2995.07;27811.36;38935.9
4;Campania;2020;Logistica;1840.74;2577.03;23929.56;33501.38
4;Campania;2020;Manifattura;1565.58;2191.82;20352.58;28493.62
4;Campania;2020;Chimica;1928.63;2700.09;25072.24;35101.14
4;Campania;2020;Energia;1891.14;2647.6;24584.85;34418.78
4;Campania;2020;Media;1595.9;2234.26;20746.67;29045.34
4;Campania;2020;Telecomunicazioni;2022.0;2830.8;26286.03;36800.44
4;Campania;2020;Ricerca;1997.78;2796.9;25971.2;36359.68
4;Campania;2021;Agricoltura;1080.72;1513.01;14049.34;19669.08
4;Campania;2021;Industria;1731.0;2423.41;22503.06;31504.28
4;Campania;2021;Servizi;1703.01;2384.21;22139.11;30994.76
4;Campania;2021;Commercio;1443.2;2020.48;18761.62;26266.26
4;Campania;2021;Turismo;1267.35;1774.3;16475.61;23065.85
4;Campania;2021;Sanità;1821.2;2549.68;23675.64;33145.9
4;Campania;2021;Educazione;1445.98;2024.37;18797.7;26316.78
4;Campania;2021;Pubblica Amministrazione;1541.94;2158.71;20045.2;28063.28
4;Campania;2021;Costruzioni;1588.0;2223.21;20644.06;28901.69
4;Campania;2021;Tecnologia;1759.55;2463.38;22874.21;32023.89
4;Campania;2021;Finanza;2520.06;3528.08;32760.78;45865.1
4;Campania;2021;Ingegneria;2379.02;3330.63;30927.26;43298.16
4;Campania;2021;Marketing;2043.97;2861.56;26571.65;37200.31
4;Campania;2021;Logistica;1716.47;2403.06;22314.16;31239.83
4;Campania;2021;Manifattura;1516.67;2123.34;19716.77;27603.48
4;Campania;2021;Chimica;2094.11;2931.76;27223.46;38112.84
4;Campania;2021;Energia;2583.97;3617.56;33591.65;47028.31
4;Campania;2021;Media;1685.31;2359.43;21909.01;30672.62
4;Campania;2021;Telecomunicazioni;1763.31;2468.63;22922.99;32092.18
4;Campania;2021;Ricerca;1859.32;2603.05;24171.22;33839.7
4;Campania;2022;Agricoltura;1295.71;1813.99;16844.23;23581.93
4;Campania;2022;Industria;1441.8;2018.52;18743.37;26240.72
4;Campania;2022;Servizi;1634.42;2288.19;21247.45;29746.43
4;Campania;2022;Commercio;1515.53;2121.74;19701.84;27582.57
4;Campania;2022;Turismo;1131.72;1584.41;14712.35;20597.3
4;Campania;2022;Sanità;1723.6;2413.04;22406.8;31369.51
4;Campania;2022;Educazione;1384.42;1938.19;17997.52;25196.53
4;Campania;2022;Pubblica Amministrazione;1741.18;2437.65;22635.36;31689.51
4;Campania;2022;Costruzioni;1397.22;1956.11;18163.88;25429.43
4;Campania;2022;Tecnologia;1805.51;2527.71;23471.57;32860.2
4;Campania;2022;Finanza;2173.43;3042.8;28254.59;39556.42
4;Campania;2022;Ingegneria;2204.41;3086.18;28657.35;40120.29
4;Campania;2022;Marketing;1676.89;2347.65;21799.62;30519.47
4;Campania;2022;Logistica;1170.09;1638.13;15211.22;21295.71
4;Campania;2022;Manifattura;1622.89;2272.04;21097.55;29536.56
4;Campania;2022;Chimica;1913.89;2679.45;24880.57;34832.79
4;Campania;2022;Energia;1916.21;2682.69;24910.67;34874.94
4;Campania;2022;Media;1831.76;2564.46;23812.87;33338.01
4;Campania;2022;Telecomunicazioni;2118.9;2966.46;27545.66;38563.93
4;Campania;2022;Ricerca;1761.08;2465.52;22894.1;32051.74
4;Campania;2023;Agricoltura;1093.35;1530.69;14213.53;19898.94
4;Campania;2023;Industria;1700.85;2381.19;22111.09;30955.53
4;Campania;2023;Servizi;1528.57;2140.0;19871.45;27820.03
4;Campania;2023;Commercio;1354.26;1895.96;17605.33;24647.46
4;Campania;2023;Turismo;1257.89;1761.05;16352.56;22893.59
4;Campania;2023;Sanità;1805.07;2527.1;23465.91;32852.27
4;Campania;2023;Educazione;1137.12;1591.97;14782.58;20695.62
4;Campania;2023;Pubblica Amministrazione;1786.87;2501.61;23229.27;32520.97
4;Campania;2023;Costruzioni;1573.93;2203.5;20461.05;28645.47
4;Campania;2023;Tecnologia;1853.89;2595.44;24100.53;33740.75
4;Campania;2023;Finanza;2151.16;3011.62;27965.07;39151.09
4;Campania;2023;Ingegneria;2260.43;3164.6;29385.54;41139.75
4;Campania;2023;Marketing;2104.24;2945.94;27355.16;38297.23
4;Campania;2023;Logistica;1894.22;2651.91;24624.89;34474.84
4;Campania;2023;Manifattura;1262.63;1767.68;16414.15;22979.81
4;Campania;2023;Chimica;2023.3;2832.61;26302.84;36823.98
4;Campania;2023;Energia;1979.47;2771.26;25733.16;36026.42
4;Campania;2023;Media;1715.0;2401.01;22295.06;31213.08
4;Campania;2023;Telecomunicazioni;1884.94;2638.92;24504.27;34305.98
4;Campania;2023;Ricerca;1970.34;2758.47;25614.39;35860.15
5;Emilia-Romagna;2017;Agricoltura;1142.81;1599.94;14856.56;20799.19
5;Emilia-Romagna;2017;Industria;1705.82;2388.15;22175.66;31045.92
5;Emilia-Romagna;2017;Servizi;1405.9;1968.26;18276.74;25587.44
5;Emilia-Romagna;2017;Commercio;1222.65;1711.7;15894.4;22252.15
5;Emilia-Romagna;2017;Turismo;1277.58;1788.61;16608.51;23251.91
5;Emilia-Romagna;2017;Sanità;2072.47;2901.46;26942.17;37719.04
5;Emilia-Romagna;2017;Educazione;1553.1;2174.34;20190.29;28266.41
5;Emilia-Romagna;2017;Pubblica Amministrazione;1688.83;2364.36;21954.78;30736.7
5;Emilia-Romagna;2017;Costruzioni;1533.91;2147.48;19940.87;27917.22
5;Emilia-Romagna;2017;Tecnologia;1893.48;2650.88;24615.27;34461.38
5;Emilia-Romagna;2017;Finanza;2135.25;2989.35;27758.23;38861.52
5;Emilia-Romagna;2017;Ingegneria;2028.9;2840.46;26375.73;36926.02
5;Emilia-Romagna;2017;Marketing;1746.51;2445.12;22704.65;31786.51
5;Emilia-Romagna;2017;Logistica;1622.38;2271.33;21090.93;29527.3
5;Emilia-Romagna;2017;Manifattura;1571.29;2199.81;20426.82;28597.54
5;Emilia-Romagna;2017;Chimica;2171.62;3040.26;28231.01;39523.41
5;Emilia-Romagna;2017;Energia;2088.23;2923.53;27147.05;38005.87
5;Emilia-Romagna;2017;Media;1905.11;2667.15;24766.38;34672.93
5;Emilia-Romagna;2017;Telecomunicazioni;1773.91;2483.47;23060.79;32285.1
5;Emilia-Romagna;2017;Ricerca;1847.73;2586.82;24020.43;33628.61
5;Emilia-Romagna;2018;Agricoltura;1215.7;1701.98;15804.09;22125.73
5;Emilia-Romagna;2018;Industria;1595.58;2233.81;20742.48;29039.48
5;Emilia-Romagna;2018;Servizi;1685.97;2360.35;21917.58;30684.61
5;Emilia-Romagna;2018;Commercio;1180.18;1652.26;15342.38;21479.33
5;Emilia-Romagna;2018;Turismo;1216.05;1702.47;15808.6;22132.05
5;Emilia-Romagna;2018;Sanità;1604.93;2246.9;20864.06;29209.69
5;Emilia-Romagna;2018;Educazione;1693.86;2371.4;22020.19;30828.26
5;Emilia-Romagna;2018;Pubblica Amministrazione;1965.15;2751.21;25546.95;35765.72
5;Emilia-Romagna;2018;Costruzioni;1621.99;2270.79;21085.92;29520.29
5;Emilia-Romagna;2018;Tecnologia;1854.46;2596.25;24108.0;33751.19
5;Emilia-Romagna;2018;Finanza;2521.1;3529.55;32774.35;45884.09
5;Emilia-Romagna;2018;Ingegneria;1686.14;2360.6;21919.81;30687.74
5;Emilia-Romagna;2018;Marketing;2109.63;2953.49;27425.24;38395.34
5;Emilia-Romagna;2018;Logistica;1809.44;2533.22;23522.77;32931.88
5;Emilia-Romagna;2018;Manifattura;1376.86;1927.61;17899.21;25058.9
5;Emilia-Romagna;2018;Chimica;1999.3;2799.02;25990.94;36387.31
5;Emilia-Romagna;2018;Energia;2243.63;3141.08;29167.21;40834.1
5;Emilia-Romagna;2018;Media;1764.95;2470.93;22944.35;32122.08
5;Emilia-Romagna;2018;Telecomunicazioni;2044.35;2862.09;26576.56;37207.18
5;Emilia-Romagna;2018;Ricerca;2035.5;2849.7;26461.49;37046.09
5;Emilia-Romagna;2019;Agricoltura;1321.84;1850.58;17183.97;24057.56
5;Emilia-Romagna;2019;Industria;1673.47;2342.86;21755.12;30457.17
5;Emilia-Romagna;2019;Servizi;1498.79;2098.31;19484.27;27277.98
5;Emilia-Romagna;2019;Commercio;1672.82;2341.95;21746.64;30445.3
5;Emilia-Romagna;2019;Turismo;1179.76;1651.67;15336.9;21471.66
5;Emilia-Romagna;2019;Sanità;1796.94;2515.72;23360.27;32704.38
5;Emilia-Romagna;2019;Educazione;1912.24;2677.14;24859.12;34802.76
5;Emilia-Romagna;2019;Pubblica Amministrazione;1751.24;2451.73;22766.09;31872.52
5;Emilia-Romagna;2019;Costruzioni;1640.3;2296.42;21323.91;29853.47
5;Emilia-Romagna;2019;Tecnologia;2318.43;3245.8;30139.59;42195.42
5;Emilia-Romagna;2019;Finanza;2620.84;3669.17;34070.88;47699.23
5;Emilia-Romagna;2019;Ingegneria;2017.04;2823.86;26221.53;36710.14
5;Emilia-Romagna;2019;Marketing;1931.95;2704.73;25115.37;35161.51
5;Emilia-Romagna;2019;Logistica;1850.57;2590.8;24057.46;33680.45
5;Emilia-Romagna;2019;Manifattura;1688.37;2363.72;21948.82;30728.34
5;Emilia-Romagna;2019;Chimica;2214.46;3100.24;28787.97;40303.16
5;Emilia-Romagna;2019;Energia;1532.96;2146.14;19928.43;27899.8
5;Emilia-Romagna;2019;Media;1633.62;2287.06;21237.03;29731.84
5;Emilia-Romagna;2019;Telecomunicazioni;2005.38;2807.54;26069.98;36497.98
5;Emilia-Romagna;2019;Ricerca;1840.19;2576.26;23922.46;33491.44
5;Emilia-Romagna;2020;Agricoltura;1133.58;1587.01;14736.55;20631.17
5;Emilia-Romagna;2020;Industria;1638.85;2294.38;21304.99;29826.99
5;Emilia-Romagna;2020;Servizi;1449.89;2029.85;18848.59;26388.03
5;Emilia-Romagna;2020;Commercio;1379.74;1931.63;17936.57;25111.2
5;Emilia-Romagna;2020;Turismo;1244.09;1741.73;16173.16;22642.43
5;Emilia-Romagna;2020;Sanità;1690.81;2367.14;21980.59;30772.83
5;Emilia-Romagna;2020;Educazione;1741.28;2437.79;22636.66;31691.33
5;Emilia-Romagna;2020;Pubblica Amministrazione;1488.71;2084.19;19353.19;27094.46
5;Emilia-Romagna;2020;Costruzioni;1468.79;2056.3;19094.26;26731.96
5;Emilia-Romagna;2020;Tecnologia;1983.73;2777.22;25788.47;36103.85
5;Emilia-Romagna;2020;Finanza;2039.37;2855.11;26511.77;37116.48
5;Emilia-Romagna;2020;Ingegneria;2076.55;2907.16;26995.09;37793.12
5;Emilia-Romagna;2020;Marketing;1825.09;2555.13;23726.2;33216.69
5;Emilia-Romagna;2020;Logistica;1551.17;2171.64;20165.21;28231.3
5;Emilia-Romagna;2020;Manifattura;1286.9;1801.67;16729.76;23421.66
5;Emilia-Romagna;2020;Chimica;2507.82;3510.95;32601.67;45642.33
5;Emilia-Romagna;2020;Energia;1893.88;2651.44;24620.5;34468.7
5;Emilia-Romagna;2020;Media;1476.73;2067.42;19197.52;26876.52
5;Emilia-Romagna;2020;Telecomunicazioni;2072.8;2901.92;26946.39;37724.94
5;Emilia-Romagna;2020;Ricerca;1924.95;2694.93;25024.38;35034.13
5;Emilia-Romagna;2021;Agricoltura;1046.21;1464.7;13600.76;19041.07
5;Emilia-Romagna;2021;Industria;1380.38;1932.53;17944.88;25122.83
5;Emilia-Romagna;2021;Servizi;1599.98;2239.98;20799.79;29119.7
5;Emilia-Romagna;2021;Commercio;1350.54;1890.75;17557.0;24579.8
5;Emilia-Romagna;2021;Turismo;1215.71;1701.99;15804.22;22125.9
5;Emilia-Romagna;2021;Sanità;1944.57;2722.4;25279.45;35391.23
5;Emilia-Romagna;2021;Educazione;1394.61;1952.46;18129.94;25381.92
5;Emilia-Romagna;2021;Pubblica Amministrazione;2043.96;2861.54;26571.43;37200.0
5;Emilia-Romagna;2021;Costruzioni;1442.94;2020.12;18758.25;26261.55
5;Emilia-Romagna;2021;Tecnologia;2249.37;3149.12;29241.81;40938.53
5;Emilia-Romagna;2021;Finanza;1770.99;2479.39;23022.89;32232.05
5;Emilia-Romagna;2021;Ingegneria;2136.37;2990.92;27772.84;38881.98
5;Emilia-Romagna;2021;Marketing;1854.47;2596.26;24108.17;33751.44
5;Emilia-Romagna;2021;Logistica;1187.74;1662.83;15440.59;21616.83
5;Emilia-Romagna;2021;Manifattura;1627.75;2278.86;21160.8;29625.13
5;Emilia-Romagna;2021;Chimica;1892.14;2648.99;24597.79;34436.91
5;Emilia-Romagna;2021;Energia;2020.28;2828.39;26263.63;36769.09
5;Emilia-Romagna;2021;Media;1867.76;2614.86;24280.83;33993.16
5;Emilia-Romagna;2021;Telecomunicazioni;1995.55;2793.77;25942.16;36319.03
5;Emilia-Romagna;2021;Ricerca;1940.02;2716.03;25220.27;35308.37
5;Emilia-Romagna;2022;Agricoltura;1187.52;1662.53;15437.82;21612.95
5;Emilia-Romagna;2022;Industria;1811.11;2535.55;23544.41;32962.18
5;Emilia-Romagna;2022;Servizi;1446.08;2024.51;18799.06;26318.68
5;Emilia-Romagna;2022;Commercio;1418.8;1986.32;18444.44;25822.22
5;Emilia-Romagna;2022;Turismo;1372.42;1921.39;17841.5;24978.1
5;Emilia-Romagna;2022;Sanità;1658.88;2322.43;21565.42;30191.58
5;Emilia-Romagna;2022;Educazione;1430.82;2003.14;18600.62;26040.87
5;Emilia-Romagna;2022;Pubblica Amministrazione;1682.95;2356.14;21878.41;30629.78
5;Emilia-Romagna;2022;Costruzioni;1386.17;1940.64;18020.18;25228.26
5;Emilia-Romagna;2022;Tecnologia;1643.5;2300.9;21365.5;29911.7
5;Emilia-Romagna;2022;Finanza;2349.6;3289.44;30544.77;42762.68
5;Emilia-Romagna;2022;Ingegneria;2051.09;2871.52;26664.15;37329.81
5;Emilia-Romagna;2022;Marketing;1826.82;2557.55;23748.7;33248.19
5;Emilia-Romagna;2022;Logistica;1441.8;2018.52;18743.44;26240.81
5;Emilia-Romagna;2022;Manifattura;1639.58;2295.42;21314.57;29840.4
5;Emilia-Romagna;2022;Chimica;1960.85;2745.2;25491.11;35687.56
5;Emilia-Romagna;2022;Energia;2261.38;3165.93;29397.91;41157.08
5;Emilia-Romagna;2022;Media;2112.84;2957.98;27466.96;38453.74
5;Emilia-Romagna;2022;Telecomunicazioni;1918.02;2685.23;24934.25;34907.95
5;Emilia-Romagna;2022;Ricerca;2066.74;2893.44;26867.67;37614.74
5;Emilia-Romagna;2023;Agricoltura;1168.84;1636.38;15194.93;21272.9
5;Emilia-Romagna;2023;Industria;1737.43;2432.4;22586.57;31621.2
5;Emilia-Romagna;2023;Servizi;1506.43;2109.01;19583.64;27417.1
5;Emilia-Romagna;2023;Commercio;1453.37;2034.72;18893.84;26451.37
5;Emilia-Romagna;2023;Turismo;1511.49;2116.09;19649.42;27509.19
5;Emilia-Romagna;2023;Sanità;1608.8;2252.32;20914.37;29280.12
5;Emilia-Romagna;2023;Educazione;1701.77;2382.48;22123.05;30972.27
5;Emilia-Romagna;2023;Pubblica Amministrazione;1915.11;2681.16;24896.46;34855.04
5;Emilia-Romagna;2023;Costruzioni;1815.79;2542.1;23605.22;33047.31
5;Emilia-Romagna;2023;Tecnologia;2011.48;2816.07;26149.23;36608.92
5;Emilia-Romagna;2023;Finanza;2553.88;3575.44;33200.49;46480.68
5;Emilia-Romagna;2023;Ingegneria;1931.45;2704.03;25108.81;35152.34
5;Emilia-Romagna;2023;Marketing;1886.89;2641.64;24529.55;34341.37
5;Emilia-Romagna;2023;Logistica;1693.54;2370.95;22015.96;30822.35
5;Emilia-Romagna;2023;Manifattura;1547.86;2167.01;20122.23;28171.12
5;Emilia-Romagna;2023;Chimica;2150.72;3011.0;27959.3;39143.02
5;Emilia-Romagna;2023;Energia;2104.64;2946.5;27360.32;38304.45
5;Emilia-Romagna;2023;Media;1544.41;2162.17;20077.3;28108.22
5;Emilia-Romagna;2023;Telecomunicazioni;1653.74;2315.23;21498.58;30098.01
5;Emilia-Romagna;2023;Ricerca;2244.71;3142.59;29181.21;40853.7
6;Friuli-Venezia Giulia;2017;Agricoltura;1133.79;1587.3;14739.22;20634.91
6;Friuli-Venezia Giulia;2017;Industria;1624.11;2273.75;21113.44;29558.81
6;Friuli-Venezia Giulia;2017;Servizi;1683.22;2356.51;21881.84;30634.57
6;Friuli-Venezia Giulia;2017;Commercio;1549.11;2168.75;20138.41;28193.78
6;Friuli-Venezia Giulia;2017;Turismo;1247.77;1746.88;16221.04;22709.45
6;Friuli-Venezia Giulia;2017;Sanità;1622.23;2271.13;21089.03;29524.65
6;Friuli-Venezia Giulia;2017;Educazione;1568.95;2196.53;20396.36;28554.91
6;Friuli-Venezia Giulia;2017;Pubblica Amministrazione;1862.93;2608.1;24218.09;33905.33
6;Friuli-Venezia Giulia;2017;Costruzioni;1802.24;2523.13;23429.06;32800.68
6;Friuli-Venezia Giulia;2017;Tecnologia;2063.49;2888.89;26825.41;37555.58
6;Friuli-Venezia Giulia;2017;Finanza;2147.73;3006.82;27920.5;39088.7
6;Friuli-Venezia Giulia;2017;Ingegneria;1987.65;2782.72;25839.51;36175.32
6;Friuli-Venezia Giulia;2017;Marketing;2235.98;3130.38;29067.79;40694.9
6;Friuli-Venezia Giulia;2017;Logistica;1842.29;2579.2;23949.76;33529.66
6;Friuli-Venezia Giulia;2017;Manifattura;1418.33;1985.66;18438.26;25813.57
6;Friuli-Venezia Giulia;2017;Chimica;2031.34;2843.88;26407.42;36970.39
6;Friuli-Venezia Giulia;2017;Energia;2138.61;2994.05;27801.87;38922.62
6;Friuli-Venezia Giulia;2017;Media;2054.13;2875.79;26703.75;37385.25
6;Friuli-Venezia Giulia;2017;Telecomunicazioni;1486.5;2081.1;19324.48;27054.27
6;Friuli-Venezia Giulia;2017;Ricerca;1903.86;2665.41;24750.19;34650.27
6;Friuli-Venezia Giulia;2018;Agricoltura;1074.23;1503.92;13965.01;19551.02
6;Friuli-Venezia Giulia;2018;Industria;1735.22;2429.31;22557.84;31580.97
6;Friuli-Venezia Giulia;2018;Servizi;1412.61;1977.66;18363.95;25709.52
6;Friuli-Venezia Giulia;2018;Commercio;1375.68;1925.95;17883.78;25037.3
6;Friuli-Venezia Giulia;2018;Turismo;1338.78;1874.29;17404.16;24365.83
6;Friuli-Venezia Giulia;2018;Sanità;1737.53;2432.54;22587.87;31623.02
6;Friuli-Venezia Giulia;2018;Educazione;1545.1;2163.14;20086.27;28120.78
6;Friuli-Venezia Giulia;2018;Pubblica Amministrazione;1966.01;2752.41;25558.07;35781.3
6;Friuli-Venezia Giulia;2018;Costruzioni;1528.96;2140.54;19876.47;27827.06
6;Friuli-Venezia Giulia;2018;Tecnologia;1723.56;2412.99;22406.3;31368.83
6;Friuli-Venezia Giulia;2018;Finanza;1879.92;2631.89;24439.0;34214.6
6;Friuli-Venezia Giulia;2018;Ingegneria;2592.0;3628.8;33695.97;47174.36
6;Friuli-Venezia Giulia;2018;Marketing;2295.13;3213.18;29836.71;41771.39
6;Friuli-Venezia Giulia;2018;Logistica;1235.67;1729.94;16063.72;22489.21
6;Friuli-Venezia Giulia;2018;Manifattura;1484.74;2078.64;19301.62;27022.27
6;Friuli-Venezia Giulia;2018;Chimica;1939.52;2715.32;25213.7;35299.18
